DT,VPH,TPH,CPU,MEM,IO
4/12/2014 4:00,3645,1147,11.2,38.6,7.3
4/12/2014 5:00,10652,3758,20.6,37.5,14.1
4/12/2014 6:00,16928,5524,19.9,39.8,15.7
4/12/2014 7:00,50077,17145,16.5,47.7,11.6
4/12/2014 8:00,70823,22754,17.7,49,12.4
4/12/2014 9:00,84254,29979,22.2,49.5,13.8
4/12/2014 10:00,119059,44212,25.2,55.8,17.2
4/12/2014 11:00,161909,55031,27.4,57.8,13.9
4/12/2014 12:00,126787,44958,26.8,54.6,13.2
4/12/2014 13:00,109082,45965,25.7,52.9,14.6
4/12/2014 14:00,117128,39945,25.5,51,14.8
4/12/2014 15:00,84007,26861,18.7,48.3,11.9
4/12/2014 16:00,94257,33848,19.9,51.4,13.8
4/12/2014 17:00,111576,35152,27.2,48.2,14.9
4/12/2014 18:00,81535,26132,25.8,45.5,12.7
4/12/2014 19:00,129272,39127,25.9,52.5,14.9
4/12/2014 20:00,118060,39285,27.1,48.9,15
4/12/2014 21:00,76510,27179,21.5,44.6,13.3
4/12/2014 22:00,70660,23730,21,41.4,13.3
4/12/2014 23:00,56205,16765,15.4,47.3,14.6
4/13/2014 0:00,41500,14333,15.7,44.7,14.1
4/13/2014 1:00,19020,6334,16.5,42.5,10.7
4/13/2014 2:00,4126,1225,12.6,43.7,13.7
4/13/2014 3:00,976,336,19.2,40.8,14.6
4/13/2014 4:00,1545,561,10,42.2,12.9
4/13/2014 5:00,4528,1576,20.8,40.1,14.8
4/13/2014 6:00,3576,1144,14.3,35.3,10.1
4/13/2014 7:00,12289,4529,19.2,42,16.3
4/13/2014 8:00,21929,7318,15.3,44.1,15.3
4/13/2014 9:00,73903,25058,19.2,50.4,9
4/13/2014 10:00,104615,32798,25.3,51.1,13
4/13/2014 11:00,121576,40434,22.1,52.5,11.5
4/13/2014 12:00,168998,54909,32,58.3,13.1
4/13/2014 13:00,147061,45277,24.4,52,14.7
4/13/2014 14:00,95702,31811,25.9,50.1,14.1
4/13/2014 15:00,118089,42128,21.6,55.3,17.6
4/13/2014 16:00,120936,44982,24,59,16.2
4/13/2014 17:00,97388,29037,20.3,42.2,13
4/13/2014 18:00,122669,39962,20.1,48.3,16
4/13/2014 19:00,104536,38617,23,59.3,16.4
4/13/2014 20:00,126289,41094,26.8,53.4,14
4/13/2014 21:00,156988,46823,30,55,11.3
4/13/2014 22:00,87214,29921,20.2,54.4,15.8
4/13/2014 23:00,72360,26300,18.7,53.6,13.9
4/14/2014 0:00,36233,12102,21.2,43.2,15.9
4/14/2014 1:00,21393,7054,18.8,39,15.9
4/14/2014 2:00,2507,903,16.8,42.5,13.7
4/14/2014 3:00,724,248,15,43.9,12
4/14/2014 4:00,4964,1457,14,40.8,16.5
4/14/2014 5:00,10218,3515,12.6,38.7,13.7
4/14/2014 6:00,31759,10373,19.8,43.2,13.3
4/14/2014 7:00,36350,11029,16.4,42.8,11.8
4/14/2014 8:00,78690,26083,23.5,50.8,12.7
4/14/2014 9:00,89979,29043,22.7,46.7,13.8
4/14/2014 10:00,128687,42540,24.8,55.7,16
4/14/2014 11:00,160759,51465,25,58.1,10.8
4/14/2014 12:00,201120,66162,34.5,63,16.2
4/14/2014 13:00,150927,53639,30.8,59.4,13.2
4/14/2014 14:00,131945,43653,29.9,49.6,16.2
4/14/2014 15:00,160458,50220,22,52.5,12.8
4/14/2014 16:00,148967,50832,29.6,51.5,15.9
4/14/2014 17:00,145333,47800,31.7,53.1,12.3
4/14/2014 18:00,158401,50896,21.5,51.2,12.3
4/14/2014 19:00,139436,43842,26.9,54.4,15.7
4/14/2014 20:00,127942,42044,25.5,45.9,12.7
4/14/2014 21:00,169415,57909,22.6,61,17
4/14/2014 22:00,118673,40136,26.7,51.5,9.3
4/14/2014 23:00,81893,26842,23,48,18.7
4/15/2014 0:00,36361,11958,18.7,41.5,10.1
4/15/2014 1:00,16076,5383,14.3,41.2,16.1
4/15/2014 2:00,4430,1352,8.3,37.7,16.8
4/15/2014 3:00,799,255,18,38.4,12.8
4/15/2014 4:00,1932,674,10.3,37,10.9
4/15/2014 5:00,13275,4035,19,40.2,14.6
4/15/2014 6:00,2003,716,9.9,42.2,15.6
4/15/2014 7:00,51973,17172,18.4,43,15.2
4/15/2014 8:00,63737,20078,17.9,41.5,15.8
4/15/2014 9:00,74416,27117,21.5,43.4,11.2
4/15/2014 10:00,120209,41791,27.2,52.9,16.8
4/15/2014 11:00,160147,56031,27.2,57.5,18.4
4/15/2014 12:00,177156,52795,29.6,58.5,13.7
4/15/2014 13:00,229893,70615,29.3,65.3,13.2
4/15/2014 14:00,149451,55826,27.5,56.9,13.9
4/15/2014 15:00,116410,40626,29.4,46.5,13.1
4/15/2014 16:00,137849,46166,30,50.5,14.6
4/15/2014 17:00,105832,36249,26.9,52.5,10.3
4/15/2014 18:00,111110,40348,30.4,52.7,12.3
4/15/2014 19:00,121865,39558,25.8,49.1,16.5
4/15/2014 20:00,114915,38827,27.3,52.3,17.9
4/15/2014 21:00,183903,62240,30.2,58.8,13.2
4/15/2014 22:00,113846,38203,27.2,48.1,12
4/15/2014 23:00,73348,23990,23.1,43.6,10.1
4/16/2014 0:00,38504,12607,12.2,44.8,12.6
4/16/2014 1:00,16186,5403,14.2,41.4,13.1
4/16/2014 2:00,3870,1425,13.4,35.7,13.2
4/16/2014 3:00,412,147,18.8,42.1,14.2
4/16/2014 4:00,5053,1539,10.8,41.3,15.1
4/16/2014 5:00,12584,3974,13.7,46.2,15.1
4/16/2014 6:00,24936,8528,18,41.2,12.6
4/16/2014 7:00,28467,9925,17,39.6,12.9
4/16/2014 8:00,107686,33193,30.7,48.2,15
4/16/2014 9:00,138801,39070,28.5,53.5,12.2
4/16/2014 10:00,102917,36573,26.9,54.2,17.7
4/16/2014 11:00,156311,49834,24.5,57.9,14.6
4/16/2014 12:00,156967,53166,28.8,53.2,17.6
4/16/2014 13:00,166609,57501,33.4,57.1,14.3
4/16/2014 14:00,112691,40549,26.4,54.7,15.6
4/16/2014 15:00,139122,48483,28.6,58.1,9.8
4/16/2014 16:00,159977,55381,28.9,57.6,15.1
4/16/2014 17:00,113412,40543,22.9,43.2,15
4/16/2014 18:00,91370,28157,22.6,48.1,12.8
4/16/2014 19:00,146992,48433,23,51.8,15.1
4/16/2014 20:00,125062,42863,26.6,53.8,14.9
4/16/2014 21:00,147766,49165,24.4,56.5,12.1
4/16/2014 22:00,124049,40661,26.9,54.3,16.5
4/16/2014 23:00,65010,18853,24.7,47.2,12.3
4/17/2014 0:00,42073,13505,22.8,47.5,10.5
4/17/2014 1:00,14719,4792,16.9,39.6,13.2
4/17/2014 2:00,2180,790,16,42.2,13.1
4/17/2014 3:00,575,206,12.4,43.6,16.9
4/17/2014 4:00,2752,948,12.7,38.1,13.9
4/17/2014 5:00,11468,3871,15.1,39.5,15
4/17/2014 6:00,37097,12591,15.1,42.1,16.6
4/17/2014 7:00,39296,13295,20.4,46.4,15.3
4/17/2014 8:00,64146,21226,16.8,50.5,13.4
4/17/2014 9:00,115127,39877,20.3,49.3,10.2
4/17/2014 10:00,139965,43215,26.1,59.9,15.7
4/17/2014 11:00,177741,59874,29,59.9,16.4
4/17/2014 12:00,185056,59631,33.2,57.2,13.8
4/17/2014 13:00,169398,60824,29.2,59,13.3
4/17/2014 14:00,133662,45354,29.5,55.2,15.1
4/17/2014 15:00,138589,45235,26.6,52.7,14.7
4/17/2014 16:00,133583,40063,27.1,54.6,10.8
4/17/2014 17:00,123185,39921,27.5,55.8,13.5
4/17/2014 18:00,106279,36256,26,51.3,15.7
4/17/2014 19:00,118114,37587,18.9,54.8,13.3
4/17/2014 20:00,142158,44740,31.3,52.3,16.7
4/17/2014 21:00,164877,54269,31.1,56.7,11.4
4/17/2014 22:00,135781,44306,25.8,48.4,16.7
4/17/2014 23:00,70071,23441,17.4,49.5,14.7
4/18/2014 0:00,41155,15291,18,48.4,17.4
4/18/2014 1:00,17985,6437,15,40.9,12.2
4/18/2014 2:00,4900,1531,13.6,41.5,15.6
4/18/2014 3:00,617,229,19.6,38.2,15.5
4/18/2014 4:00,2652,821,15.2,45.2,12.8
4/18/2014 5:00,9653,3489,16.2,40.6,16.3
4/18/2014 6:00,17457,5886,18,43.6,14.6
4/18/2014 7:00,55196,17792,19.7,47.9,12.6
4/18/2014 8:00,94770,32248,23.2,48.3,15.4
4/18/2014 9:00,85249,33925,20,54.1,16.4
4/18/2014 10:00,182242,60852,31.1,61.7,12.9
4/18/2014 11:00,163728,52715,28.5,53.5,13.6
4/18/2014 12:00,121526,38226,25.7,52.8,16.4
4/18/2014 13:00,128512,43004,26,54.2,14
4/18/2014 14:00,149665,54839,27.1,60.3,12.7
4/18/2014 15:00,147990,51118,26.5,55.4,10.4
4/18/2014 16:00,130850,40613,22.4,50.2,8.5
4/18/2014 17:00,74592,25688,25.3,45.9,12.9
4/18/2014 18:00,139581,49409,26,56.5,18.3
4/18/2014 19:00,123994,42580,24,51.4,14.8
4/18/2014 20:00,101025,35147,30.2,53.4,14
4/18/2014 21:00,153900,47006,28.7,52.7,14.8
4/18/2014 22:00,95129,35739,22.3,56.1,17.6
4/18/2014 23:00,57117,21293,17.2,46,13.9
4/19/2014 0:00,36479,12749,21,42.3,14.5
4/19/2014 1:00,21870,7224,20,40.5,15.1
4/19/2014 2:00,4501,1522,17.5,38.7,9.8
4/19/2014 3:00,799,299,11.4,40.6,13.6
4/19/2014 4:00,3564,1312,13.5,39.1,10.9
4/19/2014 5:00,11206,3807,15.4,37.7,12.8
4/19/2014 6:00,39411,12495,21.8,44.5,11
4/19/2014 7:00,37164,11426,13.1,40.6,14.8
4/19/2014 8:00,51750,15679,22.6,46.6,16.5
4/19/2014 9:00,63084,22371,19.2,45.7,13.5
4/19/2014 10:00,138776,40754,26.1,52,13.8
4/19/2014 11:00,166114,54522,26.2,57.2,16.8
4/19/2014 12:00,137510,44641,24.7,55.3,12.5
4/19/2014 13:00,155566,47415,24.4,57.6,13.9
4/19/2014 14:00,105493,33982,25,54.1,14.6
4/19/2014 15:00,132506,42114,28.8,49,10.6
4/19/2014 16:00,95503,35413,24.5,48.5,13.6
4/19/2014 17:00,76028,25792,18.6,47.8,15.9
4/19/2014 18:00,70997,22997,20.5,45.1,12.2
4/19/2014 19:00,79552,28604,21.3,54.4,18.3
4/19/2014 20:00,109236,34589,23,51.4,14.9
4/19/2014 21:00,82517,28530,24.9,49.3,13.6
4/19/2014 22:00,61247,20922,20.6,44.6,12.6
4/19/2014 23:00,43196,15084,15.2,44.6,14.6
4/20/2014 0:00,42804,14275,22.1,41.2,9.4
4/20/2014 1:00,16623,6169,19.5,40.3,14.1
4/20/2014 2:00,4927,1698,15.7,44.1,10.4
4/20/2014 3:00,1272,403,17.5,37,14.3
4/20/2014 4:00,2813,1032,19.3,35.1,8.9
4/20/2014 5:00,3753,1250,18.7,38.5,11.5
4/20/2014 6:00,6856,2166,19.1,42.8,13.8
4/20/2014 7:00,33170,10868,22.5,45.2,13.8
4/20/2014 8:00,29931,10601,15.2,38.9,14.8
4/20/2014 9:00,77622,24065,20.1,45.8,14
4/20/2014 10:00,114043,36923,23.7,50.8,15.6
4/20/2014 11:00,123663,44459,30.6,55.1,14.3
4/20/2014 12:00,146908,46631,23.6,52.4,12.8
4/20/2014 13:00,116756,40154,26.5,47.1,13.1
4/20/2014 14:00,92654,32084,24.3,47.3,11.3
4/20/2014 15:00,119569,45397,24.8,50.4,12.6
4/20/2014 16:00,90836,30122,23.8,50.6,17.5
4/20/2014 17:00,102716,33508,29,48.2,13.1
4/20/2014 18:00,88856,33361,30.2,43.7,16.4
4/20/2014 19:00,96326,36097,22,46.6,15.6
4/20/2014 20:00,124057,45580,17.7,52.9,13
4/20/2014 21:00,121292,42481,27.8,47.8,15.9
4/20/2014 22:00,124933,35910,24.5,52.8,15
4/20/2014 23:00,69782,21611,19.4,46.1,16.3
4/21/2014 0:00,38794,12513,14.5,41.9,17.5
4/21/2014 1:00,21051,6726,14.9,39.4,13.4
4/21/2014 2:00,2847,928,16.2,38.8,13
4/21/2014 3:00,550,191,19.8,42.2,14.1
4/21/2014 4:00,5530,1810,12.1,39.2,13.3
4/21/2014 5:00,8586,2958,14.4,40.8,16.7
4/21/2014 6:00,24710,7854,15.3,42.9,13.9
4/21/2014 7:00,66865,22927,21.1,47.1,17.1
4/21/2014 8:00,65649,20910,21.8,47.3,14.8
4/21/2014 9:00,130247,46031,24.7,53.1,14.5
4/21/2014 10:00,144367,51518,30,51.4,14.3
4/21/2014 11:00,155681,53871,22.6,60.1,14.9
4/21/2014 12:00,198522,61473,33.6,54.3,16.6
4/21/2014 13:00,217454,65765,31.1,59.7,14.8
4/21/2014 14:00,181867,57900,30.6,57.4,13.6
4/21/2014 15:00,128662,41379,28.6,53.7,13.4
4/21/2014 16:00,141849,43968,18.7,52.6,16.2
4/21/2014 17:00,158679,53914,25,56.4,12.8
4/21/2014 18:00,126532,47235,27.2,48.2,13.6
4/21/2014 19:00,196616,58889,30.6,52.2,14.3
4/21/2014 20:00,185375,55314,28.9,58.1,14.2
4/21/2014 21:00,165093,55249,31.6,60.5,15.1
4/21/2014 22:00,159950,49985,24.7,59.1,14.8
4/21/2014 23:00,79138,27185,23.2,47.5,14.4
4/22/2014 0:00,43717,15076,20.6,42.3,12.6
4/22/2014 1:00,20176,7099,18.1,40,12.8
4/22/2014 2:00,3983,1265,13.7,45.2,16.2
4/22/2014 3:00,1135,339,16,43.7,15.7
4/22/2014 4:00,3784,1229,11.9,37.6,16.5
4/22/2014 5:00,18633,6530,15.9,42.1,12.9
4/22/2014 6:00,32451,11294,20.7,48.1,15
4/22/2014 7:00,32490,10004,24.4,44.8,14.8
4/22/2014 8:00,84359,26071,18.2,45.1,13.4
4/22/2014 9:00,120807,41788,27.2,45.4,14.7
4/22/2014 10:00,151844,53136,30.1,55.3,14.5
4/22/2014 11:00,183804,65402,25.1,60.4,11.1
4/22/2014 12:00,205333,65210,33.6,61.8,13.1
4/22/2014 13:00,134380,46899,24.1,59.5,14.1
4/22/2014 14:00,167358,58525,29.9,55.5,14.6
4/22/2014 15:00,136108,44559,21.8,52,13
4/22/2014 16:00,131398,42584,24.8,57.3,11.2
4/22/2014 17:00,156290,47212,29,55.1,14.1
4/22/2014 18:00,167456,54811,32.2,58,20.6
4/22/2014 19:00,103013,35615,19.4,53.3,14
4/22/2014 20:00,125927,40523,31.8,46.6,13.1
4/22/2014 21:00,162804,55776,26.4,55.5,17.1
4/22/2014 22:00,120170,37393,21.6,47.9,13.9
4/22/2014 23:00,79810,24803,23.4,46.9,15.8
4/23/2014 0:00,55660,15800,21.8,43.3,13.7
4/23/2014 1:00,24710,7471,14.6,44.9,11
4/23/2014 2:00,4741,1563,11.1,46.9,9.5
4/23/2014 3:00,603,222,16.1,42.4,18.3
4/23/2014 4:00,4255,1475,14.9,42.5,15.4
4/23/2014 5:00,20384,6439,15.9,39,15.1
4/23/2014 6:00,37878,12143,16.3,37.7,13.3
4/23/2014 7:00,97225,29190,20.4,46.5,14.1
4/23/2014 8:00,153921,55107,28.1,57.7,12.3
4/23/2014 9:00,207297,69838,31,59.3,13.3
4/23/2014 10:00,265895,94918,42.8,65.8,15.4
4/23/2014 11:00,356346,108016,41.4,72.5,11.9
4/23/2014 12:00,389908,121695,41.3,78.5,13.8
4/23/2014 13:00,283305,99121,42.6,71.4,11.6
4/23/2014 14:00,248330,92646,41.2,65,14.9
4/23/2014 15:00,247745,83739,32.7,70.2,15.9
4/23/2014 16:00,228498,82433,30.7,64.7,15.6
4/23/2014 17:00,292877,83815,35.3,62.6,14.3
4/23/2014 18:00,237345,73414,36.4,63.2,12.1
4/23/2014 19:00,205673,66830,31.8,60.8,15.3
4/23/2014 20:00,265698,87342,35.3,59.3,13.6
4/23/2014 21:00,252388,88861,38.1,68.8,11.6
4/23/2014 22:00,121478,44884,22.7,55.5,14.8
4/23/2014 23:00,77918,28103,26.4,46.3,13.5
4/24/2014 0:00,37998,14093,19.8,43.4,15.3
4/24/2014 1:00,20488,6328,10.7,48,10.2
4/24/2014 2:00,1678,610,15.6,38.4,11.2
4/24/2014 3:00,1072,331,13.6,39.5,14.2
4/24/2014 4:00,3193,1124,11.1,35.8,14.1
4/24/2014 5:00,13923,4666,19,42.2,13
4/24/2014 6:00,42591,15469,19.8,46.5,16.3
4/24/2014 7:00,64934,21068,18.5,46,13.2
4/24/2014 8:00,99164,33687,19.7,46.6,11.8
4/24/2014 9:00,113372,38701,24.4,51.1,15.3
4/24/2014 10:00,151869,54069,27.6,56.7,15.6
4/24/2014 11:00,112980,41656,24.9,61.7,12
4/24/2014 12:00,206444,62421,28.8,54.3,12
4/24/2014 13:00,136937,47068,28.5,56.6,15.7
4/24/2014 14:00,110505,38675,24.3,52.6,16
4/24/2014 15:00,91167,36164,27.3,50.4,11.8
4/24/2014 16:00,134668,43701,30.1,47.9,19.1
4/24/2014 17:00,158772,52290,28.7,47.6,14
4/24/2014 18:00,175581,60917,27.8,53.5,13.7
4/24/2014 19:00,88328,27012,20.1,56.2,15
4/24/2014 20:00,158343,51174,24.6,58.8,12.6
4/24/2014 21:00,168559,54735,25.2,54.5,11.6
4/24/2014 22:00,143368,46749,25.3,53,14.8
4/24/2014 23:00,77990,27401,21,47.5,14.7
4/25/2014 0:00,53683,15706,22.2,44,15.1
4/25/2014 1:00,19903,6604,18.5,40.4,11.2
4/25/2014 2:00,5364,2016,14,40.7,11.9
4/25/2014 3:00,972,330,12.4,37.5,14.1
4/25/2014 4:00,2290,847,17.7,42.3,15
4/25/2014 5:00,10777,3999,15.8,43.8,13.7
4/25/2014 6:00,28598,8466,15,43,15.5
4/25/2014 7:00,47113,16380,23.6,48.2,12.1
4/25/2014 8:00,74860,28613,19.1,52.5,13.4
4/25/2014 9:00,127467,47187,30.6,57,10
4/25/2014 10:00,185508,59814,30,62.1,12.1
4/25/2014 11:00,148321,49693,29.6,49.9,14.6
4/25/2014 12:00,163754,55891,27.4,49.7,15.7
4/25/2014 13:00,96578,29920,21,50.7,14.6
4/25/2014 14:00,116220,35537,23.5,46,13.8
4/25/2014 15:00,129281,43886,26.2,53,13.6
4/25/2014 16:00,127318,43577,28,48.6,11.9
4/25/2014 17:00,119076,35825,24.5,53.2,17.5
4/25/2014 18:00,126640,40954,22.6,51.4,12.2
4/25/2014 19:00,144408,45480,24.7,51.6,13
4/25/2014 20:00,155442,53701,29,53.4,13.9
4/25/2014 21:00,165789,51265,25.9,55,13.2
4/25/2014 22:00,122321,39673,25.4,57,12.6
4/25/2014 23:00,77723,25850,20.6,49.9,10
4/26/2014 0:00,44977,15404,22.1,48.3,10.8
4/26/2014 1:00,20253,7025,18.3,42.3,16.3
4/26/2014 2:00,4109,1296,22,40,17.2
4/26/2014 3:00,660,228,19.3,39,16.2
4/26/2014 4:00,2931,850,10.9,48,10.7
4/26/2014 5:00,13105,4120,17.5,37.4,14.9
4/26/2014 6:00,18327,5847,18.5,39.8,14.6
4/26/2014 7:00,37330,12403,18.5,47,8.2
4/26/2014 8:00,91538,31029,28.6,48.6,14.4
4/26/2014 9:00,125532,42679,21,55.3,17.5
4/26/2014 10:00,115038,38252,24.9,47.9,17.4
4/26/2014 11:00,132283,42840,23.1,52.1,13.8
4/26/2014 12:00,180457,56024,27.5,61.1,15.4
4/26/2014 13:00,158737,57168,31.6,56.7,12
4/26/2014 14:00,111991,39513,29.2,49.3,13.1
4/26/2014 15:00,88415,29150,21.9,47.9,10.4
4/26/2014 16:00,120963,35718,26,53,14.1
4/26/2014 17:00,123257,36885,20,49.4,15.4
4/26/2014 18:00,100783,30895,23.4,46.5,15.9
4/26/2014 19:00,96885,32756,26.5,46.1,14
4/26/2014 20:00,90507,31903,22.2,51.5,15.1
4/26/2014 21:00,54584,19592,18.1,42.4,16.1
4/26/2014 22:00,73637,26552,21.6,48.4,15.3
4/26/2014 23:00,49314,16950,19.2,44.2,17.7
4/27/2014 0:00,44227,16615,17.1,47.3,12
4/27/2014 1:00,23292,7330,17.4,40.6,15.3
4/27/2014 2:00,4587,1503,17.5,38.6,16.8
4/27/2014 3:00,904,304,16.7,40.5,17.1
4/27/2014 4:00,1410,494,14.9,38.8,14.5
4/27/2014 5:00,3993,1328,16.8,37.2,13.2
4/27/2014 6:00,20243,6642,13.1,46,14.5
4/27/2014 7:00,22018,7215,18.5,39.9,15
4/27/2014 8:00,73774,25198,21.9,47.8,14.2
4/27/2014 9:00,103349,33202,24.5,46.3,14.5
4/27/2014 10:00,106320,34575,26.8,51.8,15
4/27/2014 11:00,117546,38594,24.6,51.3,12.6
4/27/2014 12:00,140510,46945,26.2,49.8,14.2
4/27/2014 13:00,188349,61389,32.4,56.7,12.8
4/27/2014 14:00,121160,36342,22.8,52.2,14.8
4/27/2014 15:00,124865,39132,23.1,52.8,12.7
4/27/2014 16:00,91369,27815,24.1,51.7,13.9
4/27/2014 17:00,112133,35906,23.6,53.3,13.6
4/27/2014 18:00,105650,32681,23,55.8,14.7
4/27/2014 19:00,149598,49778,30.5,53.7,13.2
4/27/2014 20:00,106632,35395,26,52.8,13.1
4/27/2014 21:00,168696,53509,28.7,51.9,10.7
4/27/2014 22:00,132015,42340,20,51.7,13.9
4/27/2014 23:00,72904,24074,19.3,50.9,13.1
4/28/2014 0:00,54172,16231,13.4,43.6,15.2
4/28/2014 1:00,24485,7971,14.5,42.1,11.4
4/28/2014 2:00,3147,963,9.8,47.9,15.7
4/28/2014 3:00,687,232,18.5,40.4,13.1
4/28/2014 4:00,4573,1647,18.4,43.1,19.5
4/28/2014 5:00,17837,5738,15.4,47.1,15
4/28/2014 6:00,45099,14015,19.2,38.1,15.3
4/28/2014 7:00,41685,13284,24.2,45.8,12.4
4/28/2014 8:00,119405,40866,21,55.1,14.3
4/28/2014 9:00,121285,43198,23.1,47.9,15.5
4/28/2014 10:00,170402,57968,28,59.3,17.9
4/28/2014 11:00,229607,74991,35.6,58.7,13
4/28/2014 12:00,232882,71636,33.7,61.5,12.4
4/28/2014 13:00,179012,55735,32.9,54.7,10.4
4/28/2014 14:00,176817,58268,30.6,56.1,10.3
4/28/2014 15:00,165063,59925,33.8,54.5,13.2
4/28/2014 16:00,171304,57605,24.4,60.9,14.9
4/28/2014 17:00,138567,46302,24.7,59.1,15.4
4/28/2014 18:00,209698,65842,37,61.6,14.2
4/28/2014 19:00,133961,47409,28.2,53.9,14.5
4/28/2014 20:00,237699,72424,36.8,62.8,12.8
4/28/2014 21:00,159998,59356,28.6,58.6,14
4/28/2014 22:00,134105,43785,24.8,56.3,10.2
4/28/2014 23:00,91913,28908,22.4,51.2,10.7
4/29/2014 0:00,37215,15251,16.4,45.3,13.4
4/29/2014 1:00,23347,7957,22,47.8,11.4
4/29/2014 2:00,5481,1892,18.1,42.6,18
4/29/2014 3:00,1252,447,15.9,41.2,15.8
4/29/2014 4:00,4515,1383,9,37.1,14.8
4/29/2014 5:00,15115,5294,16.4,45.2,15.5
4/29/2014 6:00,49885,17113,19.3,45.4,17.9
4/29/2014 7:00,38548,12529,18.5,41.7,17.6
4/29/2014 8:00,87217,28659,14.5,47.4,11.7
4/29/2014 9:00,145539,41128,19.7,55.3,13.2
4/29/2014 10:00,158595,54521,30.4,60.1,14.4
4/29/2014 11:00,126497,46087,27.4,55.8,11.8
4/29/2014 12:00,193233,61588,31.6,56.3,12.7
4/29/2014 13:00,174209,59280,26.6,56.3,11.9
4/29/2014 14:00,194274,57893,30.8,56.6,12.8
4/29/2014 15:00,157616,50579,30.6,57.6,15.9
4/29/2014 16:00,112412,39939,20.4,48.3,11.7
4/29/2014 17:00,115872,44269,26.6,45.5,17.2
4/29/2014 18:00,93327,35405,21,53.5,8.8
4/29/2014 19:00,145730,51063,23.8,54.9,12.4
4/29/2014 20:00,160014,53013,25.5,55,13.9
4/29/2014 21:00,180280,59321,27.1,59.9,14.4
4/29/2014 22:00,141959,45781,21.6,52.6,13.4
4/29/2014 23:00,90387,29395,16.5,52.7,11
4/30/2014 0:00,54940,17010,17.1,41.6,15.1
4/30/2014 1:00,23906,8088,15.6,42,14
4/30/2014 2:00,4420,1575,18.2,42.7,13.7
4/30/2014 3:00,835,285,11.8,40.2,13.4
4/30/2014 4:00,5715,1674,13.8,40,12.4
4/30/2014 5:00,13250,4684,15.6,38.2,12.9
4/30/2014 6:00,33973,12060,18.4,39.2,12.5
4/30/2014 7:00,64776,21855,20.8,45.1,14.6
4/30/2014 8:00,80494,30562,21.1,48.5,13.3
4/30/2014 9:00,128499,47699,30.2,51.1,17.3
4/30/2014 10:00,152516,50486,32.5,52.7,14.7
4/30/2014 11:00,153477,54085,30.2,59.5,14.9
4/30/2014 12:00,168247,64903,29,61.4,10.7
4/30/2014 13:00,192539,62638,35.3,60.9,13.5
4/30/2014 14:00,141017,51525,30.9,58.8,10.3
4/30/2014 15:00,184811,61996,32.4,58.5,15.3
4/30/2014 16:00,123727,41422,29.6,52.7,12.8
4/30/2014 17:00,134848,46288,24.3,46.6,15.1
4/30/2014 18:00,183143,57933,33.7,53.8,12.1
4/30/2014 19:00,175058,55789,27.3,58.8,12.1
4/30/2014 20:00,157855,49953,23.8,51.4,17.7
4/30/2014 21:00,158298,50330,24.5,54.2,12.8
4/30/2014 22:00,135637,47132,27.9,56.9,16.6
4/30/2014 23:00,80407,27671,18.3,49.6,16.8
5/1/2014 0:00,38056,14176,14.3,42.6,12.9
5/1/2014 1:00,19198,6811,16.1,42.6,14.8
5/1/2014 2:00,4228,1397,17.4,33.5,13.2
5/1/2014 3:00,718,238,14.9,38.5,13.9
5/1/2014 4:00,5669,1870,14.5,44.7,13.6
5/1/2014 5:00,18786,5513,20.7,42.3,14.6
5/1/2014 6:00,27216,8885,20.6,44.4,17
5/1/2014 7:00,55706,20809,16.9,47.3,14.9
5/1/2014 8:00,84810,26254,26.7,52.1,10.9
5/1/2014 9:00,134118,46957,25.7,54.5,14.2
5/1/2014 10:00,158572,54082,29.8,57.1,14.2
5/1/2014 11:00,145722,50597,26.8,51.8,14.7
5/1/2014 12:00,219089,69798,28.3,63.3,12.2
5/1/2014 13:00,186472,59442,28.5,54.8,15.7
5/1/2014 14:00,158943,52990,27.2,56,15.6
5/1/2014 15:00,137231,46086,22.5,55.2,12.5
5/1/2014 16:00,200783,64828,31.7,57.6,15.1
5/1/2014 17:00,177491,59328,32.5,56.7,11.9
5/1/2014 18:00,168238,53923,30.3,57,14.6
5/1/2014 19:00,140191,47921,27.8,58.1,10.2
5/1/2014 20:00,193929,66129,34.4,51.6,11.9
5/1/2014 21:00,175664,61112,27.3,56.2,15
5/1/2014 22:00,137820,46490,22.9,53.2,14.6
5/1/2014 23:00,78331,26978,20.2,47,14.9
5/2/2014 0:00,48790,16448,18.9,47.9,11.5
5/2/2014 1:00,23217,7320,19.5,36.8,11.6
5/2/2014 2:00,4821,1538,15.7,45,11.1
5/2/2014 3:00,1113,372,17.3,41.2,11.7
5/2/2014 4:00,5298,1691,8.9,40.2,13.5
5/2/2014 5:00,16745,5283,16.2,40.6,10.7
5/2/2014 6:00,58471,17182,18.3,45.2,12.2
5/2/2014 7:00,47999,15150,18.8,45.1,15.1
5/2/2014 8:00,90057,27718,23.8,54.5,14.3
5/2/2014 9:00,125186,43426,30.1,53.4,12.4
5/2/2014 10:00,197437,56759,30.5,52.7,14.5
5/2/2014 11:00,176593,58359,27.7,58.6,11.5
5/2/2014 12:00,197157,68367,37.6,62.3,15.3
5/2/2014 13:00,184003,58371,24.6,59.2,16.3
5/2/2014 14:00,123179,44859,25.4,54.4,11.4
5/2/2014 15:00,179432,53271,27.7,52,14.1
5/2/2014 16:00,124454,38266,25.7,50.1,18.5
5/2/2014 17:00,117941,40583,26.1,55.4,15.2
