DT,VPH,ApacheRPH,TPH,CPU,MEM,IO
3/8/2014 21:00,62648,189154,21564,12.6,43.2,27.7
3/8/2014 22:00,70480,203478,23396,13,45.9,25.1
3/8/2014 23:00,65312,192055,19591,12.9,40.8,24.6
3/9/2014 0:00,46454,142010,15020,10.2,44,24.9
3/9/2014 1:00,24317,74599,7301,9,46.9,28.3
3/9/2014 2:00,3571,10898,1250,6.1,46.2,25.7
3/9/2014 3:00,1040,3159,378,5.3,41.6,32
3/9/2014 4:00,2483,7712,835,2.5,43.3,24.4
3/9/2014 5:00,8051,24828,2449,5.2,50.9,21.8
3/9/2014 6:00,25384,76365,9296,9.3,52.5,25.5
3/9/2014 7:00,1229,3748,402,5.1,46,28.9
3/9/2014 8:00,42185,124936,13896,10.6,45.1,18.9
3/9/2014 9:00,71374,218904,26032,14.5,47.3,19.7
3/9/2014 10:00,131193,390231,44225,22,42.8,17.4
3/9/2014 11:00,186746,540231,57110,30.1,44.2,25.9
3/9/2014 12:00,151394,467292,52006,26.7,44.2,20.7
3/9/2014 13:00,103001,298537,38551,17.1,42.8,21.4
3/9/2014 14:00,101588,316492,34759,18.9,43.3,24.3
3/9/2014 15:00,122925,380459,43488,20.6,45.4,22.3
3/9/2014 16:00,168224,479515,51129,25.4,44.1,28.5
3/9/2014 17:00,128093,383256,45892,21.5,46,19.9
3/9/2014 18:00,113802,349972,34676,21.5,45.7,22.8
3/9/2014 19:00,177639,516847,53007,26.9,46.9,24.7
3/9/2014 20:00,174723,539024,54645,28.2,42.9,30.2
3/9/2014 21:00,121007,364257,43237,20.2,42.3,28.9
3/9/2014 22:00,93068,273321,31719,17.4,44.7,27.8
3/9/2014 23:00,64517,198843,24612,14.1,48,25.2
3/10/2014 0:00,49574,147142,15264,11.2,45,25.4
3/10/2014 1:00,22511,67057,7808,6.1,45.5,29.9
3/10/2014 2:00,4686,14031,1613,4.3,47.7,23.2
3/10/2014 3:00,828,2435,295,7.9,44,22.6
3/10/2014 4:00,2959,8483,970,6.3,47.3,38.1
3/10/2014 5:00,15311,44964,5502,7.1,43.7,19.6
3/10/2014 6:00,14251,42195,4417,7.5,49.5,30.6
3/10/2014 7:00,80026,236839,27860,15.5,44.7,22.5
3/10/2014 8:00,98745,300108,34414,16.9,44.3,21.2
3/10/2014 9:00,146267,404387,46176,21.3,48.3,33.6
3/10/2014 10:00,169776,510819,60161,27.9,47.6,27.3
3/10/2014 11:00,204206,628272,59140,33.2,47.1,23.6
3/10/2014 12:00,199227,600479,62388,30.6,48.3,23.9
3/10/2014 13:00,158343,481550,58924,25.6,43,23.2
3/10/2014 14:00,215657,666913,72421,37,45.5,29
3/10/2014 15:00,138209,432289,50982,24.8,47.8,22
3/10/2014 16:00,171475,499479,54298,25.8,46,27
3/10/2014 17:00,164979,499604,53339,25.1,44.6,24.4
3/10/2014 18:00,116297,344468,41544,20.9,44.5,22.8
3/10/2014 19:00,149799,483836,49384,27.2,49.4,22.2
3/10/2014 20:00,187685,575320,63462,31.2,47,29.2
3/10/2014 21:00,199767,605173,62880,31.8,45.1,15.9
3/10/2014 22:00,163508,491280,49642,28.2,41.7,24.6
3/10/2014 23:00,75368,228985,25207,13.3,45.3,28.2
3/11/2014 0:00,50259,153587,17374,11.7,44.4,19.2
3/11/2014 1:00,21004,58266,7256,9,46.1,33.9
3/11/2014 2:00,4289,13049,1543,3.8,48.3,19.3
3/11/2014 3:00,883,2826,285,3.8,46.8,25
3/11/2014 4:00,3676,10409,1263,7.3,41.7,25.9
3/11/2014 5:00,12286,36560,3766,4.6,46.3,28.8
3/11/2014 6:00,39165,117793,14458,9.8,47.1,28.8
3/11/2014 7:00,26792,82331,8749,6.8,43.9,29
3/11/2014 8:00,94483,265055,31637,15.6,47.5,26.3
3/11/2014 9:00,136336,434984,46571,23.3,41.7,32.9
3/11/2014 10:00,151587,456702,50588,26.9,45.5,37.9
3/11/2014 11:00,139045,403447,46372,22.8,50.3,17.4
3/11/2014 12:00,222781,653757,70747,34.9,41.7,26.5
3/11/2014 13:00,156314,450358,49193,20.5,44,30.8
3/11/2014 14:00,147499,484742,46586,26.2,45.1,30.3
3/11/2014 15:00,120200,378208,43664,21.6,46.6,27.4
3/11/2014 16:00,127679,371186,45371,23,42.7,33.4
3/11/2014 17:00,161821,455950,53162,25.7,48.8,25.8
3/11/2014 18:00,147632,456529,52354,26.4,43.2,17.4
3/11/2014 19:00,158663,478886,52650,25,44.1,23.7
3/11/2014 20:00,150713,443754,49954,25.1,41.5,26.9
3/11/2014 21:00,156657,450778,50587,23.9,46.9,21.5
3/11/2014 22:00,111550,317011,36917,18.8,41.9,34.3
3/11/2014 23:00,68127,202786,24760,14.8,48.3,22
3/12/2014 0:00,44890,140342,15316,10.9,42.4,26.2
3/12/2014 1:00,20761,61292,6678,9.2,48.8,28.1
3/12/2014 2:00,6248,19587,1914,4.6,47.3,22.1
3/12/2014 3:00,1369,4201,426,3.2,45.3,21.2
3/12/2014 4:00,3039,9093,1023,4.8,43.6,21.3
3/12/2014 5:00,17295,50795,5349,6.1,44.2,30.1
3/12/2014 6:00,43434,127545,14203,10.1,45,27.2
3/12/2014 7:00,45309,132559,15017,12.4,46.2,22.2
3/12/2014 8:00,56719,166563,18930,13.9,45.5,30.3
3/12/2014 9:00,108148,314401,34739,19,43.3,21
3/12/2014 10:00,152969,450461,50088,25.9,44.3,23.9
3/12/2014 11:00,168575,514985,55856,27,40.2,33.4
3/12/2014 12:00,187307,552170,56635,31.7,45,27.8
3/12/2014 13:00,136587,396975,40586,23.2,44.9,17.6
3/12/2014 14:00,114016,330838,36908,19.1,47.5,15.2
3/12/2014 15:00,111667,319319,39825,20.7,41.4,24.4
3/12/2014 16:00,141862,426218,47847,25.2,45.6,24.8
3/12/2014 17:00,146258,412968,46395,24.7,45.5,33.8
3/12/2014 18:00,179257,541812,55010,30.3,44.4,31.4
3/12/2014 19:00,160062,462802,53912,25.3,42.8,26.5
3/12/2014 20:00,128240,385505,43078,22.1,47.4,22.6
3/12/2014 21:00,156377,461630,48901,25.4,46,32.7
3/12/2014 22:00,112729,331264,39644,17.6,47.6,27.7
3/12/2014 23:00,72122,216566,24199,15.2,44.3,24.7
3/13/2014 0:00,40494,123491,13881,12.3,47.5,25.6
3/13/2014 1:00,19955,61664,7192,7.9,45.1,29.9
3/13/2014 2:00,3347,9593,1013,6.1,48.8,16.9
3/13/2014 3:00,596,1805,202,3.9,44.6,26.5
3/13/2014 4:00,5331,16179,1890,5.8,45.3,23.5
3/13/2014 5:00,13629,42741,5019,7.5,41.5,22.1
3/13/2014 6:00,27155,82769,9519,8.1,44.8,24.6
3/13/2014 7:00,65451,195778,21925,14.1,48.1,29.9
3/13/2014 8:00,64105,200462,20717,16,46.8,25.1
3/13/2014 9:00,137820,429673,41670,22.2,40.6,27
3/13/2014 10:00,134901,392958,48951,20.6,42.2,23.8
3/13/2014 11:00,157958,454316,52122,25.2,47.6,27.7
3/13/2014 12:00,159797,486059,53670,26.5,46,24.5
3/13/2014 13:00,118356,346710,44676,18.1,44.3,32.4
3/13/2014 14:00,123301,367602,42141,22.8,46.1,27.7
3/13/2014 15:00,119235,362710,40492,21.6,44.6,33.7
3/13/2014 16:00,132190,416131,50007,23.1,45.2,26.6
3/13/2014 17:00,126746,360235,40146,21.3,49.2,30.3
3/13/2014 18:00,136346,416501,44074,22.2,39.7,27.4
3/13/2014 19:00,159263,477945,52377,27.3,42,27.9
3/13/2014 20:00,141865,438099,47035,22.4,41.5,31.1
3/13/2014 21:00,148988,438971,48463,24.7,44.7,27.1
3/13/2014 22:00,129899,396804,40516,21.8,42.5,21.2
3/13/2014 23:00,58981,168205,24580,12.1,47.3,28
3/14/2014 0:00,35636,102818,13719,11,46.1,24.8
3/14/2014 1:00,25337,79016,8335,10.3,44.3,29
3/14/2014 2:00,4234,12503,1466,4.9,50.9,23.5
3/14/2014 3:00,690,2052,226,3.6,44.9,28.4
3/14/2014 4:00,5698,16981,1854,5.1,48.5,27
3/14/2014 5:00,10600,31958,3352,4.2,41.6,20
3/14/2014 6:00,31378,91269,10297,6.5,44.8,26.5
3/14/2014 7:00,62960,192604,21204,13.8,44.6,28.2
3/14/2014 8:00,65404,195663,20230,12.5,47.4,27.9
3/14/2014 9:00,99019,306415,30743,18.2,44.1,37.3
3/14/2014 10:00,129062,401736,43897,25,42.3,33.4
3/14/2014 11:00,142317,404757,46926,21.9,44.6,22.9
3/14/2014 12:00,175556,531608,55933,30.2,39.8,26.6
3/14/2014 13:00,179149,530038,53477,26.3,44.5,18.1
3/14/2014 14:00,94403,282088,31419,15.8,43,23.5
3/14/2014 15:00,129762,396411,43151,22,47.1,17.7
3/14/2014 16:00,110523,324311,39655,21.1,45.4,17.9
3/14/2014 17:00,112902,340712,36287,20.3,46.4,21.9
3/14/2014 18:00,122527,349445,44275,20.2,47,28.5
3/14/2014 19:00,147844,480673,52426,27.4,43,22.7
3/14/2014 20:00,140892,422393,43754,20.8,44.4,23.4
3/14/2014 21:00,139191,410224,43197,20.4,44.1,22
3/14/2014 22:00,99478,305178,34689,18.4,49.2,20.1
3/14/2014 23:00,76497,235478,25056,14.5,42.3,28.3
3/15/2014 0:00,43250,130916,13751,12.5,40.6,30.8
3/15/2014 1:00,18705,59783,6566,9.9,44.8,14.2
3/15/2014 2:00,4576,13260,1565,5.7,49.4,23
3/15/2014 3:00,735,2374,239,4.8,43.7,25.9
3/15/2014 4:00,4172,12203,1357,6.5,47.9,30
3/15/2014 5:00,9627,27593,3312,7.3,47.4,32.5
3/15/2014 6:00,16376,50338,5500,6.3,47.1,14.2
3/15/2014 7:00,48644,150218,18231,12.6,43.8,30
3/15/2014 8:00,89253,269913,31441,15.7,45.8,24.1
3/15/2014 9:00,113774,329524,39550,23.3,44.9,30.5
3/15/2014 10:00,125374,370092,40101,21,45.1,34.5
3/15/2014 11:00,113053,327396,37003,21.7,44.7,25.6
3/15/2014 12:00,171077,528557,57389,25.9,41.9,30.4
3/15/2014 13:00,123286,361698,39931,21.6,41.7,21.5
3/15/2014 14:00,125971,373803,46885,21.1,44.3,28.7
3/15/2014 15:00,100179,301951,32796,18,46.1,26.5
3/15/2014 16:00,104003,325687,36137,19,41.8,30.6
3/15/2014 17:00,101331,302775,35044,20.6,45.8,30
3/15/2014 18:00,100866,290135,34816,19.8,44.5,29.3
3/15/2014 19:00,66539,201654,22756,13.2,44.8,21.4
3/15/2014 20:00,91814,262302,31383,15.4,46.1,20.7
3/15/2014 21:00,81458,233039,29831,13.2,41.9,22.4
3/15/2014 22:00,62903,179067,20746,10.2,49.9,27.1
3/15/2014 23:00,53836,161786,17730,11.3,48.1,22.8
3/16/2014 0:00,37538,112676,12921,11.8,45.6,20.4
3/16/2014 1:00,19918,58411,6723,8,42.2,29.1
3/16/2014 2:00,4199,12722,1402,6.3,43.3,26.9
3/16/2014 3:00,797,2399,280,3.9,40.4,20.9
3/16/2014 4:00,1416,4285,427,3.4,43.3,17.7
3/16/2014 5:00,3336,10664,1037,6.5,48.2,20.5
3/16/2014 6:00,6553,19543,2329,8.5,48.7,15.8
3/16/2014 7:00,19770,57568,6211,8.5,46.9,26.5
3/16/2014 8:00,47288,150245,16707,11,45.2,21.9
3/16/2014 9:00,94913,272303,31498,17.8,47,21.3
3/16/2014 10:00,80262,233918,27105,17.8,42.1,25.1
3/16/2014 11:00,96401,277751,30320,16.3,47.8,32.1
3/16/2014 12:00,150133,428573,48154,23.9,44.2,31.1
3/16/2014 13:00,119126,360056,40190,20.3,43,22.8
3/16/2014 14:00,120836,362131,40441,20.8,42.1,27.3
3/16/2014 15:00,130083,367978,46112,21.5,42.3,23.2
3/16/2014 16:00,101391,287876,35169,19.4,43.6,23.4
3/16/2014 17:00,112999,331714,34597,19.3,46.7,30.4
3/16/2014 18:00,114123,344883,37639,19.9,47.6,32.7
3/16/2014 19:00,117923,356023,38806,20.6,41.8,25.9
3/16/2014 20:00,158933,481669,53228,24.9,47.4,12.8
3/16/2014 21:00,81083,232503,25715,14.5,43.5,29.5
3/16/2014 22:00,93990,275081,31975,15.5,42.9,30.5
3/16/2014 23:00,63149,184159,19125,13.2,43.2,32.5
3/17/2014 0:00,34015,100385,10492,7.6,45.5,22.5
3/17/2014 1:00,22449,66504,6840,8.9,49,25.6
3/17/2014 2:00,3181,9329,956,5.2,45.4,23.3
3/17/2014 3:00,801,2451,281,5.7,43.7,31.4
3/17/2014 4:00,5180,15864,1528,3.7,48.8,30.8
3/17/2014 5:00,13233,38575,4084,5.7,45.3,28.9
3/17/2014 6:00,12775,34975,4250,7.4,46.7,25.6
3/17/2014 7:00,78164,237270,23713,15.7,45.4,17.9
3/17/2014 8:00,74601,222920,25507,14.1,46.8,26.5
3/17/2014 9:00,114510,363733,38978,20.3,43.5,28.2
3/17/2014 10:00,143467,419047,48172,24.2,43.1,30.7
3/17/2014 11:00,182965,578935,60574,31,46.8,26.1
3/17/2014 12:00,175761,566893,61474,28.6,47,19.9
3/17/2014 13:00,137402,407305,50985,22.8,44.7,27.4
3/17/2014 14:00,185427,555599,61497,28.6,46.1,31.2
3/17/2014 15:00,144991,421373,50398,23.2,45.8,28.6
3/17/2014 16:00,133491,420647,46915,23.4,48.6,25.9
3/17/2014 17:00,143131,461193,49385,25.3,43.1,30.9
3/17/2014 18:00,200781,583373,63183,31.2,45.6,30.4
3/17/2014 19:00,160928,476205,50704,25.7,46.4,17.3
3/17/2014 20:00,145005,432971,47831,24.4,44.7,27.5
3/17/2014 21:00,159348,473055,57144,25.5,42.4,23.7
3/17/2014 22:00,124186,360646,37624,19.3,44.5,28.7
3/17/2014 23:00,77657,231019,23487,14.6,42.7,21.4
3/18/2014 0:00,41047,124714,13864,8.8,46.3,21
3/18/2014 1:00,23441,71239,7656,10.8,47.7,27.8
3/18/2014 2:00,1754,5506,545,5.6,47.6,21.1
3/18/2014 3:00,585,1887,210,4.9,43.2,23.5
3/18/2014 4:00,4221,13244,1446,4.9,44.6,22
3/18/2014 5:00,8593,27145,3447,6.1,45,42.7
3/18/2014 6:00,35610,108306,11602,9.8,43.4,28.9
3/18/2014 7:00,48317,147322,15133,12.2,48.9,28.9
3/18/2014 8:00,89885,268405,29476,14.1,43.7,27.2
3/18/2014 9:00,145513,435663,50010,25.1,46.7,24.3
3/18/2014 10:00,160641,478029,49058,25.3,43.9,26.2
3/18/2014 11:00,209553,620907,66826,31,48.3,25.2
3/18/2014 12:00,186061,554251,61056,29.2,44.3,25.9
3/18/2014 13:00,159182,468129,53942,24.2,49.5,27
3/18/2014 14:00,155082,436218,46790,26.9,44.8,30.8
3/18/2014 15:00,173756,502193,62739,23.8,42.2,20.2
3/18/2014 16:00,137943,419408,45681,25.7,44.2,26.7
3/18/2014 17:00,143584,421016,46772,26,45.3,26
3/18/2014 18:00,97314,297999,36113,18.3,46.5,24.1
3/18/2014 19:00,115794,371775,38816,20.6,43.9,30.3
3/18/2014 20:00,139325,438114,47333,22.8,46.3,32.2
3/18/2014 21:00,125006,370856,47771,20.4,43.5,26.6
3/18/2014 22:00,99833,294668,36193,19.1,46.1,28.7
3/18/2014 23:00,59289,174886,20824,12.4,44.4,22.3
3/19/2014 0:00,33710,100780,11598,10.1,43.7,29.2
3/19/2014 1:00,26011,79213,7067,7.7,45.2,27.2
3/19/2014 2:00,4219,12026,1411,5.4,47.3,30.5
3/19/2014 3:00,684,2025,225,3.9,46.3,27.4
3/19/2014 4:00,4516,13380,1503,6.6,44.3,31.4
3/19/2014 5:00,15498,46662,5034,7.1,47.1,33.5
3/19/2014 6:00,17175,53007,5994,7.1,41.7,28.7
3/19/2014 7:00,44323,128039,14062,11.4,48.1,17.8
3/19/2014 8:00,87061,262720,29624,14.6,49,29.6
3/19/2014 9:00,108583,328242,38113,18,43.1,11
3/19/2014 10:00,151321,427707,47866,23.9,44.4,14.1
3/19/2014 11:00,170633,495976,57662,27,49.3,21.1
3/19/2014 12:00,193875,571787,65366,32.4,47.4,29.7
3/19/2014 13:00,178021,507492,53169,26.1,46.9,26.6
3/19/2014 14:00,137340,415015,49417,22.8,42.6,25.3
3/19/2014 15:00,193076,551099,63235,30.6,45.4,21.9
3/19/2014 16:00,173221,500735,53651,27,49.2,29.1
3/19/2014 17:00,108926,323321,33593,20.2,44.1,14.4
3/19/2014 18:00,130548,374920,47734,22.7,45.5,35.5
3/19/2014 19:00,113062,328370,39295,18.8,44.4,24.8
3/19/2014 20:00,142320,417910,47313,22.2,44.7,29.7
3/19/2014 21:00,152088,455345,46236,26.6,47.7,19.6
3/19/2014 22:00,116180,346176,39306,20.1,44.8,33.5
3/19/2014 23:00,60461,174443,20239,12.5,42.7,31.6
3/20/2014 0:00,37190,116550,11866,9.9,44.3,23.5
3/20/2014 1:00,20958,64578,6868,7.1,43.3,33
3/20/2014 2:00,1886,5892,593,4.5,44.4,31.3
3/20/2014 3:00,847,2634,311,6.6,50.2,33.6
3/20/2014 4:00,4708,14408,1603,6,44.8,27.4
3/20/2014 5:00,17434,53183,5452,8.9,48.8,23.9
3/20/2014 6:00,44868,135041,14754,12.1,41.9,20.2
3/20/2014 7:00,48259,148415,16367,12.1,41.7,20
3/20/2014 8:00,71622,219365,22810,14.1,46.2,32
3/20/2014 9:00,97053,288526,31607,19.4,44.4,35.5
3/20/2014 10:00,84661,254556,31740,16.6,49.4,15
3/20/2014 11:00,155122,453094,57879,24.7,48.1,18.6
3/20/2014 12:00,226186,665996,72570,34.2,44.4,22.5
3/20/2014 13:00,146524,424089,51924,25.1,44.4,34.7
3/20/2014 14:00,124998,375354,41869,20,46.4,21
3/20/2014 15:00,138952,428464,51312,22.1,46.5,16.4
3/20/2014 16:00,198313,589129,59188,30.2,43.8,26.6
3/20/2014 17:00,123712,382497,44333,22,42,28.7
3/20/2014 18:00,141568,422532,47342,23.9,45.3,33
3/20/2014 19:00,140032,419098,50588,23.9,46.3,17.6
3/20/2014 20:00,147393,444517,51403,23.9,47.7,25.8
3/20/2014 21:00,160110,508752,51840,29.3,44.9,16.8
3/20/2014 22:00,133314,413440,39694,21.4,47,18.2
3/20/2014 23:00,72470,215684,23902,16.2,46.1,30.4
3/21/2014 0:00,45923,131911,15646,10.7,45,29.3
3/21/2014 1:00,22054,67480,7237,7.4,45.1,27.6
3/21/2014 2:00,2832,8422,1037,5.4,42.7,38.6
3/21/2014 3:00,971,2854,351,3.8,44.7,27.4
3/21/2014 4:00,4975,15107,1722,4.8,45.2,12.2
3/21/2014 5:00,11919,36336,4624,8.3,44,27.1
3/21/2014 6:00,26397,81420,9047,7.5,45.9,33.3
3/21/2014 7:00,63319,191718,20727,14.4,41.7,19.5
3/21/2014 8:00,56835,170898,19857,10,48.2,21.7
3/21/2014 9:00,115324,348791,40989,19,49,19.2
3/21/2014 10:00,146428,432995,46962,23.9,47.2,32.2
3/21/2014 11:00,132070,399093,45044,21.5,45.1,30.3
3/21/2014 12:00,106247,318709,38255,21.8,42,22.8
3/21/2014 13:00,98767,294018,34159,19.7,44.6,30.7
3/21/2014 14:00,85926,264893,30254,17.7,47.9,27.9
3/21/2014 15:00,137409,401075,47310,23.4,45.8,25.7
3/21/2014 16:00,113509,331359,40241,19.2,48.2,21.4
3/21/2014 17:00,108243,335434,34441,19.1,48.2,22
3/21/2014 18:00,149841,470317,44517,27,45.7,30.7
3/21/2014 19:00,142615,420793,45920,24,44.3,34.3
3/21/2014 20:00,132529,399611,40448,23.1,41.1,20.6
3/21/2014 21:00,120604,358782,38907,20.8,45.8,25.2
3/21/2014 22:00,108861,312197,39346,18.7,44.1,36.4
3/21/2014 23:00,74956,243772,23877,17.9,43,28.8
3/22/2014 0:00,44449,134687,14550,10.1,47.2,28.8
3/22/2014 1:00,19630,61637,6473,9.1,45.8,26.5
3/22/2014 2:00,2433,7135,776,5.4,45.4,23.8
3/22/2014 3:00,822,2387,272,5,42.9,18.4
3/22/2014 4:00,4715,13670,1509,6.9,45.7,25.4
3/22/2014 5:00,11731,36182,3722,4.8,46.2,24.5
3/22/2014 6:00,35167,108688,10707,10,40.9,13.2
3/22/2014 7:00,36760,109554,13216,8.9,45.2,32
3/22/2014 8:00,71968,207582,22935,13.5,47.1,27.5
3/22/2014 9:00,137029,404267,41952,23.1,45.6,31.4
3/22/2014 10:00,113828,346554,42031,17,47.2,22.5
3/22/2014 11:00,134822,395007,48396,23,48.1,29.1
3/22/2014 12:00,121378,354266,43461,21.8,47.6,31.3
3/22/2014 13:00,162161,479005,53180,29.1,48,27.2
3/22/2014 14:00,127894,385737,42399,23.4,45.9,19.8
3/22/2014 15:00,88853,262530,32454,18.3,44.2,26.5
3/22/2014 16:00,97928,305845,32145,18.7,43.2,30.8
3/22/2014 17:00,131168,388568,42445,22.4,44.5,23.8
3/22/2014 18:00,73531,223405,24251,15,46.5,25.6
3/22/2014 19:00,125946,397658,42616,22.7,43.6,19.7
3/22/2014 20:00,109072,329926,35939,20.2,45,17.3
3/22/2014 21:00,28341,87291,8738,7.8,47,26.9
3/22/2014 22:00,62956,192791,20552,15.2,44.1,32.1
3/22/2014 23:00,54027,153145,17468,12.3,44.1,30.3
3/23/2014 0:00,43142,125944,14401,10.2,44.1,26.4
3/23/2014 1:00,23175,73826,7868,8.6,45.1,30.5
3/23/2014 2:00,5930,17643,2055,5.9,44.7,22.3
3/23/2014 3:00,1313,3999,416,3.8,45.2,29.6
3/23/2014 4:00,2891,8752,970,6,50.7,22
3/23/2014 5:00,7772,24345,2775,6.2,43.6,28.2
3/23/2014 6:00,23144,68321,7423,7.5,42.4,34.2
3/23/2014 7:00,41197,120233,14293,9.5,41.5,17.1
3/23/2014 8:00,104961,297142,31915,19.7,44,37.8
3/23/2014 9:00,109723,317994,35771,19.5,44.3,26.2
3/23/2014 10:00,136389,420350,44795,23.5,46,30.7
3/23/2014 11:00,250917,727706,83474,36.4,45.1,22.5
3/23/2014 12:00,261207,823610,89491,43.4,40.4,19
3/23/2014 13:00,236674,728844,81623,37.5,43.8,25.2
3/23/2014 14:00,205664,609943,68963,32.8,45.7,36.4
3/23/2014 15:00,242775,733060,76667,38.1,48.4,20.4
3/23/2014 16:00,198106,616773,59192,31.4,44.2,29.7
3/23/2014 17:00,194722,584857,66834,28.9,46.4,18.3
3/23/2014 18:00,233347,694285,78584,37.5,48.1,20.3
3/23/2014 19:00,235771,718584,72436,36.6,46.8,29.3
3/23/2014 20:00,204945,632648,69952,34.2,44.5,29.9
3/23/2014 21:00,167434,488537,59136,26.3,43.9,17.6
3/23/2014 22:00,116231,346034,40166,21.6,44.7,28.8
3/23/2014 23:00,76384,231066,25373,17.6,45.7,29
3/24/2014 0:00,49696,147753,15727,11.6,45.1,14.3
3/24/2014 1:00,22828,66784,7287,6.9,46.1,28.3
3/24/2014 2:00,4263,12272,1318,5.1,46.2,28.5
3/24/2014 3:00,624,1944,190,6.1,47.4,25.5
3/24/2014 4:00,5350,15288,1757,7.2,46.9,27.3
3/24/2014 5:00,14825,46406,5185,3.3,39.6,27.2
3/24/2014 6:00,24820,74889,8635,10.5,43.1,31.6
3/24/2014 7:00,52594,156552,17016,13.8,42.8,26.1
3/24/2014 8:00,116662,322905,36281,18.3,48.8,25.7
3/24/2014 9:00,118284,344717,37868,19.1,44.4,22.9
3/24/2014 10:00,157944,461201,47735,26.4,46.1,15.2
3/24/2014 11:00,199962,574541,67877,31.4,43.9,35.9
3/24/2014 12:00,201395,609706,72061,32.8,50.9,26.1
3/24/2014 13:00,173636,513909,57441,26.5,47.6,20.5
3/24/2014 14:00,152869,454214,54116,23.9,43.1,21.1
3/24/2014 15:00,180686,544779,57062,28.5,47.9,27.1
3/24/2014 16:00,167166,503758,55378,26.6,46.4,31.2
3/24/2014 17:00,154871,456487,51978,24,50.2,27
3/24/2014 18:00,130472,392693,44057,23.7,46.2,21.6
3/24/2014 19:00,147553,422338,51791,24.1,47.2,34.1
3/24/2014 20:00,202077,579228,67777,33.8,49,30.6
3/24/2014 21:00,157006,480395,48018,27.7,45.7,25
3/24/2014 22:00,141289,402706,48110,20.2,47.7,15.4
3/24/2014 23:00,74385,228140,25731,14.9,44.7,31.1
3/25/2014 0:00,46940,136822,15585,11.5,47.2,20.5
3/25/2014 1:00,22587,64092,8012,8.3,43.5,17.8
3/25/2014 2:00,5034,15800,1734,4.8,43,25.7
3/25/2014 3:00,1030,2999,373,3.9,45.7,27.2
3/25/2014 4:00,3046,9648,1046,7.4,46.1,21.8
3/25/2014 5:00,18944,53335,6942,8.4,44.2,18.4
3/25/2014 6:00,50769,156031,16641,14.5,42.4,34.5
3/25/2014 7:00,38237,119544,12030,11.8,45,27
3/25/2014 8:00,54008,161240,18664,11.2,46.1,31.6
3/25/2014 9:00,118197,360555,44174,18.8,43.2,21.7
3/25/2014 10:00,148119,452177,51180,26.4,40.6,36.3
3/25/2014 11:00,178449,571834,59613,29.8,44.9,21.4
3/25/2014 12:00,166692,502725,57180,29.3,45.4,33.5
3/25/2014 13:00,191104,572399,62616,31.4,44.2,18.9
3/25/2014 14:00,165896,464803,59073,25.3,44.3,18.3
3/25/2014 15:00,179328,543513,60335,29.5,43.4,25.9
3/25/2014 16:00,144272,450256,50090,26.2,41.8,24.3
3/25/2014 17:00,197357,552143,61771,28,41.9,27.3
3/25/2014 18:00,148680,451044,48549,27.4,46,19.8
3/25/2014 19:00,141751,426846,52182,24.7,45.5,27.2
3/25/2014 20:00,137394,388736,46208,21.8,48.2,23.3
3/25/2014 21:00,125575,375298,41843,21.5,45.8,16.8
3/25/2014 22:00,147875,447894,46648,25,45.9,21.4
3/25/2014 23:00,85733,250547,27802,15,44.9,32.8
3/26/2014 0:00,41469,129862,13828,10.7,44.7,24
3/26/2014 1:00,23705,70373,8355,6,43.7,19.1
3/26/2014 2:00,4401,12275,1534,5.6,48.6,34.3
3/26/2014 3:00,577,1690,174,4.4,46.6,23.9
3/26/2014 4:00,5200,15976,1688,6.3,49.5,29.2
3/26/2014 5:00,16964,51707,5693,7.1,43.2,24.1
3/26/2014 6:00,44739,146630,14307,11.2,42.5,12.5
3/26/2014 7:00,60543,175702,18677,11,47.9,26.5
3/26/2014 8:00,74643,230631,27894,14.4,46.4,33.6
3/26/2014 9:00,132851,416934,44409,23.6,50.5,31.9
3/26/2014 10:00,185979,548248,61707,29.4,46.9,24.5
3/26/2014 11:00,201912,598445,71935,31.6,48.1,26.6
3/26/2014 12:00,186880,566498,60935,31,43.1,33.4
3/26/2014 13:00,148436,428030,58103,25.7,48.6,22.1
3/26/2014 14:00,129968,374113,41671,23.3,42.1,23
3/26/2014 15:00,132432,402133,45208,22.8,46.6,38.9
3/26/2014 16:00,152016,458653,47829,25.4,49,26.1
3/26/2014 17:00,164373,502467,52763,29,44.4,22
3/26/2014 18:00,148115,435237,50259,23.1,47.2,30.7
3/26/2014 19:00,142958,418223,46852,21.2,47.5,27.7
3/26/2014 20:00,161667,522408,53749,28.7,44,28.5
3/26/2014 21:00,193725,565376,69898,29.8,45.9,27.8
3/26/2014 22:00,143337,436456,45385,24.5,47.4,22.8
3/26/2014 23:00,76507,226068,23933,18,44.2,27
3/27/2014 0:00,48846,142536,15987,14.1,45.9,23
3/27/2014 1:00,27202,82856,8470,9.1,44,35.2
3/27/2014 2:00,3998,12244,1223,7.5,43.3,22.6
3/27/2014 3:00,859,2491,285,5.6,42.2,29.4
3/27/2014 4:00,4522,13714,1390,5.9,47.8,26.1
3/27/2014 5:00,11512,35644,4086,6.7,45.1,31.4
3/27/2014 6:00,38907,109629,12870,9.5,43,30.8
3/27/2014 7:00,50807,151699,16029,12.1,43.4,25.7
3/27/2014 8:00,87440,262299,28169,16.5,44.3,24.6
3/27/2014 9:00,123687,384312,38742,22.5,44.6,26.7
3/27/2014 10:00,162195,469642,48786,25.4,43.9,27.9
