Datetime,VPH,TPH,CPU,MEM,IO,StorageGB,StorageCapacityGB
4/5/2014 19:00,114687,41275,24.8,37.3,39.1,12.06161,64
4/5/2014 20:00,117833,43106,22.2,35.1,40.3,12.065721,64
4/5/2014 21:00,126031,42609,18.6,38.4,44,12.069785,64
4/5/2014 22:00,75339,27596,18.5,29.2,24.2,12.072417,64
4/5/2014 23:00,62964,18828,16.3,23,21.7,12.074212,64
4/6/2014 0:00,51439,15607,15.2,31.2,18.4,12.075701,64
4/6/2014 1:00,19421,6153,16.5,28.2,12,12.076287,64
4/6/2014 2:00,3950,1416,11.4,24.1,7.6,12.076422,64
4/6/2014 3:00,967,351,12.6,27.1,5.9,12.076456,64
4/6/2014 4:00,1430,456,17.1,28.7,5.2,12.076499,64
4/6/2014 5:00,5834,1973,12.2,27.1,8.3,12.076688,64
4/6/2014 6:00,29178,10068,15.4,22.3,14.5,12.077648,64
4/6/2014 7:00,30468,9936,24.6,27,15.6,12.078595,64
4/6/2014 8:00,32659,12831,18.3,27.2,18.7,12.079819,64
4/6/2014 9:00,112813,34920,19.9,40,34.2,12.083149,64
4/6/2014 10:00,107870,38979,21.1,36.6,39.1,12.086867,64
4/6/2014 11:00,135695,43651,26.7,38.9,43.4,12.091029,64
4/6/2014 12:00,192702,61362,27.2,36.7,56.8,12.096881,64
4/6/2014 13:00,169103,61898,21.1,39.4,59.4,12.102784,64
4/6/2014 14:00,118653,41020,20.3,36.1,40.7,12.106696,64
4/6/2014 15:00,129575,45044,24.3,36.3,45.3,12.110992,64
4/6/2014 16:00,109111,38533,22.4,40.8,37.9,12.114667,64
4/6/2014 17:00,150923,47724,21.5,35.9,48.7,12.119218,64
4/6/2014 18:00,118325,42941,22.2,33.3,37.9,12.123313,64
4/6/2014 19:00,134506,45662,25.1,38.1,46.2,12.127668,64
4/6/2014 20:00,148483,46426,19.7,36.1,43.3,12.132096,64
4/6/2014 21:00,158920,50562,22.3,40.7,49.8,12.136918,64
4/6/2014 22:00,90313,32636,21.6,34.9,33,12.14003,64
4/6/2014 23:00,76954,24513,19.9,30.1,26.5,12.142368,64
4/7/2014 0:00,36544,13153,21.4,23,19.2,12.143622,64
4/7/2014 1:00,23034,7035,13.8,26.3,11.3,12.144293,64
4/7/2014 2:00,2589,876,14,23,9.5,12.144377,64
4/7/2014 3:00,798,315,16.2,30.9,7.4,12.144407,64
4/7/2014 4:00,3687,1194,16.7,22.4,2.2,12.144521,64
4/7/2014 5:00,18494,6386,17.9,28.8,14.2,12.14513,64
4/7/2014 6:00,57202,19050,18.5,30.8,22.5,12.146946,64
4/7/2014 7:00,44950,15512,17.9,32,17.1,12.148426,64
4/7/2014 8:00,85344,26521,19.5,31.4,27,12.150955,64
4/7/2014 9:00,154233,51900,25.2,38.5,48.7,12.155904,64
4/7/2014 10:00,224182,76804,29.7,53.4,73.5,12.163229,64
4/7/2014 11:00,195839,63689,22.6,41.1,60.3,12.169303,64
4/7/2014 12:00,203984,65092,26.7,41.4,60.6,12.175511,64
4/7/2014 13:00,157090,53649,26,34.4,47.9,12.180627,64
4/7/2014 14:00,155094,50927,20.9,44.5,47.1,12.185484,64
4/7/2014 15:00,160508,57034,28.8,42.5,51.8,12.190923,64
4/7/2014 16:00,175137,60333,23.1,41.9,54.6,12.196677,64
4/7/2014 17:00,196900,58489,24.8,35.5,52.3,12.202255,64
4/7/2014 18:00,143279,48080,23.4,40.6,47.7,12.20684,64
4/7/2014 19:00,113299,40631,20.3,41,44.2,12.210715,64
4/7/2014 20:00,152960,58752,19.7,45.3,55.4,12.216318,64
4/7/2014 21:00,165226,57787,25.1,42.8,56.1,12.221829,64
4/7/2014 22:00,130010,48950,21.1,37.9,48.5,12.226497,64
4/7/2014 23:00,74536,28919,21.9,37.1,29.3,12.229255,64
4/8/2014 0:00,54876,17185,18.5,32.2,20.1,12.230894,64
4/8/2014 1:00,19044,7084,17.2,27.2,12.5,12.231569,64
4/8/2014 2:00,3213,1157,19.8,30.3,6,12.23168,64
4/8/2014 3:00,746,290,13.2,26.6,6.7,12.231707,64
4/8/2014 4:00,5848,1870,16.5,21.9,11.5,12.231886,64
4/8/2014 5:00,14730,4509,17.8,24.2,11.2,12.232316,64
4/8/2014 6:00,33878,11728,12.6,24.7,13.8,12.233434,64
4/8/2014 7:00,52567,16172,17.6,31.5,21,12.234976,64
4/8/2014 8:00,79787,24073,14.6,32,27.4,12.237272,64
4/8/2014 9:00,114064,39097,18.7,31.7,36.5,12.241001,64
4/8/2014 10:00,185369,62891,26.7,43.1,61,12.246999,64
4/8/2014 11:00,191541,65583,22.5,46.7,60.3,12.253253,64
4/8/2014 12:00,160427,56310,20.1,43.6,52.8,12.258623,64
4/8/2014 13:00,168169,57740,26.6,41.8,52.7,12.26413,64
4/8/2014 14:00,124486,38103,19.5,36.7,37.7,12.267763,64
4/8/2014 15:00,142599,50279,20.5,41.6,47.4,12.272558,64
4/8/2014 16:00,154452,47745,25.1,37,45.2,12.277112,64
4/8/2014 17:00,125476,45351,20.6,41.6,43.8,12.281437,64
4/8/2014 18:00,138180,48074,21.5,39.8,46.3,12.286021,64
4/8/2014 19:00,127843,44399,21.8,37.7,40.4,12.290256,64
4/8/2014 20:00,165855,56055,27,32,53.5,12.295601,64
4/8/2014 21:00,157373,59962,27.4,39.8,53.5,12.30132,64
4/8/2014 22:00,140393,45403,19.5,35,42.5,12.30565,64
4/8/2014 23:00,61568,21087,20.3,31.5,23,12.307661,64
4/9/2014 0:00,52311,17425,15.8,28.5,20.9,12.309323,64
4/9/2014 1:00,20830,6966,17,26.8,10.7,12.309987,64
4/9/2014 2:00,4724,1692,15.7,24,8.6,12.310148,64
4/9/2014 3:00,1008,318,17.2,26.5,4.9,12.310179,64
4/9/2014 4:00,4686,1491,14.4,24.4,7,12.310321,64
4/9/2014 5:00,14590,4621,14.7,26.6,6.1,12.310762,64
4/9/2014 6:00,44617,14803,14.4,28.9,18.2,12.312173,64
4/9/2014 7:00,72340,24156,25.7,29.3,25.5,12.314477,64
4/9/2014 8:00,65903,22322,22.1,35,23.6,12.316606,64
4/9/2014 9:00,88411,30002,23.2,30.9,30.1,12.319467,64
4/9/2014 10:00,165538,56721,25.7,38,53.6,12.324876,64
4/9/2014 11:00,172546,53022,26.7,45.6,53.2,12.329933,64
4/9/2014 12:00,211555,65707,25,41.8,61.6,12.336199,64
4/9/2014 13:00,177265,59377,22.8,40,61,12.341862,64
4/9/2014 14:00,122062,41972,19.6,35.3,39.5,12.345864,64
4/9/2014 15:00,94577,33117,18,33,34.4,12.349023,64
4/9/2014 16:00,142245,44047,23.7,30.8,40.9,12.353223,64
4/9/2014 17:00,153301,53311,25.5,37.8,46.9,12.358308,64
4/9/2014 18:00,128564,47479,21.3,39.4,41.5,12.362836,64
4/9/2014 19:00,124030,42338,22.8,40.1,37.8,12.366873,64
4/9/2014 20:00,164989,63146,28.7,43.4,60.6,12.372895,64
4/9/2014 21:00,117258,45072,22.1,36.2,41.3,12.377194,64
4/9/2014 22:00,109905,39109,29.2,37.8,39.8,12.380923,64
4/9/2014 23:00,70769,23785,21.2,34.6,27.4,12.383192,64
4/10/2014 0:00,38450,12558,16.6,29.3,17,12.384389,64
4/10/2014 1:00,23310,6958,16.3,27.1,11.3,12.385053,64
4/10/2014 2:00,4431,1580,12.1,24,9.9,12.385204,64
4/10/2014 3:00,910,338,15.1,21.3,5,12.385236,64
4/10/2014 4:00,3923,1346,13.4,26.1,6.4,12.385364,64
4/10/2014 5:00,15423,4610,12.5,25.6,12.7,12.385804,64
4/10/2014 6:00,49318,16319,17.4,27.2,16.7,12.38736,64
4/10/2014 7:00,54537,16862,16.8,31.8,25.4,12.388968,64
4/10/2014 8:00,79993,27371,21,33.7,30.5,12.391579,64
4/10/2014 9:00,136567,39406,16.1,40.8,39.5,12.395337,64
4/10/2014 10:00,142902,49189,26.8,36.9,46.5,12.400028,64
4/10/2014 11:00,186508,60903,28.1,45.2,54,12.405836,64
4/10/2014 12:00,151162,53282,24.8,45.5,48.6,12.410917,64
4/10/2014 13:00,131492,50282,29.1,42.5,45.8,12.415712,64
4/10/2014 14:00,185221,61272,25.4,42,58.3,12.421556,64
4/10/2014 15:00,93641,30587,25.2,35.5,31.6,12.424473,64
4/10/2014 16:00,148166,51045,27.4,39.5,47.9,12.429341,64
4/10/2014 17:00,151802,51700,23.4,43.4,47.6,12.434271,64
4/10/2014 18:00,147101,49396,23,33.2,50.9,12.438982,64
4/10/2014 19:00,157904,51505,27.8,43.6,50.8,12.443894,64
4/10/2014 20:00,169066,57747,23.8,39,52.3,12.449401,64
4/10/2014 21:00,139430,53602,23.8,43.2,49.3,12.454513,64
4/10/2014 22:00,114595,37199,24.7,36,36.6,12.45806,64
4/10/2014 23:00,70031,24930,25.6,32.5,25.7,12.460438,64
4/11/2014 0:00,52020,15273,8.6,33.2,20.2,12.461895,64
4/11/2014 1:00,20170,6514,10.6,31.2,12.9,12.462516,64
4/11/2014 2:00,4830,1578,14.9,22.3,8.9,12.462666,64
4/11/2014 3:00,844,288,14.4,26.2,9.1,12.462694,64
4/11/2014 4:00,4471,1424,17.3,26.8,11.3,12.46283,64
4/11/2014 5:00,10541,3777,13.2,26.5,8.7,12.46319,64
4/11/2014 6:00,36014,11924,22.1,28,18.4,12.464327,64
4/11/2014 7:00,51990,17085,17.2,30,18.5,12.465956,64
4/11/2014 8:00,66226,22227,16.5,30.8,29.5,12.468076,64
4/11/2014 9:00,96140,30811,18.8,34.7,34,12.471014,64
4/11/2014 10:00,126775,45806,25.6,37.8,43.4,12.475383,64
4/11/2014 11:00,172895,56146,29.4,40.1,53.6,12.480737,64
4/11/2014 12:00,178104,56134,20.5,36.6,56.3,12.486091,64
4/11/2014 13:00,113412,39656,21.3,38.4,39.1,12.489873,64
4/11/2014 14:00,113135,38794,16.6,27.5,35.1,12.493572,64
4/11/2014 15:00,118590,40024,31.1,36.3,37.6,12.497389,64
4/11/2014 16:00,97701,33623,17.5,32.9,37.6,12.500596,64
4/11/2014 17:00,157951,51821,30.1,37.5,50.4,12.505538,64
4/11/2014 18:00,156512,55237,23.6,44.1,50,12.510806,64
4/11/2014 19:00,172413,54703,26.6,39.5,50.6,12.516023,64
4/11/2014 20:00,117945,39801,21,36.4,42.7,12.519818,64
4/11/2014 21:00,129709,43957,25.4,38.7,38.4,12.52401,64
4/11/2014 22:00,92488,29954,20.9,31.3,28.3,12.526867,64
4/11/2014 23:00,57478,20728,14.7,26.1,23.9,12.528844,64
4/12/2014 0:00,43077,14552,24.6,30,15.5,12.530232,64
4/12/2014 1:00,20466,6843,15,25.9,12.8,12.530884,64
4/12/2014 2:00,4302,1490,18.3,22.6,10.1,12.531026,64
4/12/2014 3:00,1038,347,16.3,28.7,4.8,12.531059,64
4/12/2014 4:00,3645,1147,13.2,27.3,7.4,12.531169,64
4/12/2014 5:00,10652,3758,21.2,29.9,16.9,12.531527,64
4/12/2014 6:00,16928,5524,17.8,30,13.1,12.532054,64
4/12/2014 7:00,50077,17145,21.8,31.3,21,12.533689,64
4/12/2014 8:00,70823,22754,21.2,34.2,23.7,12.535859,64
4/12/2014 9:00,84254,29979,18.8,34.8,29,12.538718,64
4/12/2014 10:00,119059,44212,19.3,33,42.4,12.542934,64
4/12/2014 11:00,161909,55031,23.9,38.8,49.9,12.548183,64
4/12/2014 12:00,126787,44958,19.7,38.6,43.2,12.55247,64
4/12/2014 13:00,109082,45965,22.4,39.2,43.2,12.556854,64
4/12/2014 14:00,117128,39945,14.4,40.6,40.7,12.560663,64
4/12/2014 15:00,84007,26861,19.2,28.3,28.9,12.563225,64
4/12/2014 16:00,94257,33848,19.2,32.5,33.7,12.566453,64
4/12/2014 17:00,111576,35152,18.2,33.1,36.4,12.569805,64
4/12/2014 18:00,81535,26132,18.8,29.1,28.8,12.572297,64
4/12/2014 19:00,129272,39127,26.7,36.7,38.1,12.576029,64
4/12/2014 20:00,118060,39285,22.2,36.2,37.9,12.579775,64
4/12/2014 21:00,76510,27179,17.9,29.5,32.9,12.582367,64
4/12/2014 22:00,70660,23730,16.9,32.1,28.2,12.58463,64
4/12/2014 23:00,56205,16765,16.6,32.2,17.7,12.586229,64
4/13/2014 0:00,41500,14333,22,23.9,16.6,12.587596,64
4/13/2014 1:00,19020,6334,14.8,30.6,14.8,12.5882,64
4/13/2014 2:00,4126,1225,11.6,26.5,9.2,12.588317,64
4/13/2014 3:00,976,336,14.9,24.5,11.5,12.588349,64
4/13/2014 4:00,1545,561,17.6,22.6,3.4,12.588402,64
4/13/2014 5:00,4528,1576,13.1,27.4,9.3,12.588553,64
4/13/2014 6:00,3576,1144,15.6,27.4,8.5,12.588662,64
4/13/2014 7:00,12289,4529,19.2,29.7,14.3,12.589094,64
4/13/2014 8:00,21929,7318,12.8,20.4,12.1,12.589792,64
4/13/2014 9:00,73903,25058,14.5,28,23.8,12.592181,64
4/13/2014 10:00,104615,32798,18.3,37.5,37,12.595309,64
4/13/2014 11:00,121576,40434,26.7,31.8,41.9,12.599165,64
4/13/2014 12:00,168998,54909,20.6,39.3,53.1,12.604402,64
4/13/2014 13:00,147061,45277,21.4,42.1,43.7,12.60872,64
4/13/2014 14:00,95702,31811,14.7,33.9,32.8,12.611754,64
4/13/2014 15:00,118089,42128,26,40.3,42,12.615771,64
4/13/2014 16:00,120936,44982,17.5,38.1,44.6,12.620061,64
4/13/2014 17:00,97388,29037,20.4,32.2,29.6,12.62283,64
4/13/2014 18:00,122669,39962,19.7,34.6,41.7,12.626641,64
4/13/2014 19:00,104536,38617,19.8,40.3,34.5,12.630324,64
4/13/2014 20:00,126289,41094,19.4,36.1,41.5,12.634243,64
4/13/2014 21:00,156988,46823,20.6,37.4,39.7,12.638709,64
4/13/2014 22:00,87214,29921,20.6,30,32.9,12.641562,64
4/13/2014 23:00,72360,26300,19.8,27.2,26.1,12.64407,64
4/14/2014 0:00,36233,12102,18.9,29.6,13.3,12.645224,64
4/14/2014 1:00,21393,7054,15.4,28.4,14.8,12.645897,64
4/14/2014 2:00,2507,903,14.4,21.4,6.2,12.645983,64
4/14/2014 3:00,724,248,14.2,27.2,6.9,12.646007,64
4/14/2014 4:00,4964,1457,11.4,29.1,11.8,12.646146,64
4/14/2014 5:00,10218,3515,16.1,24.2,9.8,12.646481,64
4/14/2014 6:00,31759,10373,17,31,17.4,12.64747,64
4/14/2014 7:00,36350,11029,14.6,27.4,13.1,12.648522,64
4/14/2014 8:00,78690,26083,16.2,26.7,30.5,12.651009,64
4/14/2014 9:00,89979,29043,17.7,35.7,27.7,12.653779,64
4/14/2014 10:00,128687,42540,19.1,37.3,42.5,12.657836,64
4/14/2014 11:00,160759,51465,26.7,39,46.8,12.662744,64
4/14/2014 12:00,201120,66162,21.6,49.3,61.6,12.669054,64
4/14/2014 13:00,150927,53639,23.8,30.9,51.3,12.674169,64
4/14/2014 14:00,131945,43653,18.9,37.2,43.5,12.678332,64
4/14/2014 15:00,160458,50220,23.1,40.9,47,12.683122,64
4/14/2014 16:00,148967,50832,22.1,37.9,50.6,12.687969,64
4/14/2014 17:00,145333,47800,22.7,38.5,48.6,12.692528,64
4/14/2014 18:00,158401,50896,28.1,40.4,47.9,12.697382,64
4/14/2014 19:00,139436,43842,19.6,37.6,40,12.701563,64
4/14/2014 20:00,127942,42044,22.7,36.9,40.8,12.705573,64
4/14/2014 21:00,169415,57909,23.6,45.2,53.1,12.711095,64
4/14/2014 22:00,118673,40136,18.3,36.5,36.5,12.714923,64
4/14/2014 23:00,81893,26842,19.9,30.1,28.9,12.717483,64
4/15/2014 0:00,36361,11958,17.5,27.2,17.4,12.718623,64
4/15/2014 1:00,16076,5383,15.6,27.9,16.3,12.719136,64
4/15/2014 2:00,4430,1352,15,24,9.4,12.719265,64
4/15/2014 3:00,799,255,17.5,24.3,7,12.71929,64
4/15/2014 4:00,1932,674,13.3,25.4,7.9,12.719354,64
4/15/2014 5:00,13275,4035,15.2,28.5,14.2,12.719739,64
4/15/2014 6:00,2003,716,17.3,21.1,6.4,12.719807,64
4/15/2014 7:00,51973,17172,17.2,28.3,25.5,12.721445,64
4/15/2014 8:00,63737,20078,18.5,32.1,18.8,12.723359,64
4/15/2014 9:00,74416,27117,21.2,35.7,29.5,12.725945,64
4/15/2014 10:00,120209,41791,20.3,40.2,39.6,12.729931,64
4/15/2014 11:00,160147,56031,22.3,43.2,51.8,12.735274,64
4/15/2014 12:00,177156,52795,28,39.4,49.3,12.740309,64
4/15/2014 13:00,229893,70615,30.6,47.9,63.8,12.747044,64
4/15/2014 14:00,149451,55826,20.6,39.6,51.6,12.752368,64
4/15/2014 15:00,116410,40626,18.5,34.8,38.9,12.756242,64
4/15/2014 16:00,137849,46166,16.5,38.4,42.1,12.760645,64
4/15/2014 17:00,105832,36249,26,39.5,33.1,12.764102,64
4/15/2014 18:00,111110,40348,19,38.9,43.2,12.76795,64
4/15/2014 19:00,121865,39558,26,37.2,39.9,12.771722,64
4/15/2014 20:00,114915,38827,17.7,40.7,37.3,12.775425,64
4/15/2014 21:00,183903,62240,23.2,37,57.7,12.781361,64
4/15/2014 22:00,113846,38203,26.7,39.5,36.6,12.785004,64
4/15/2014 23:00,73348,23990,17.3,26.4,24.2,12.787292,64
4/16/2014 0:00,38504,12607,14.3,26.9,18.6,12.788494,64
4/16/2014 1:00,16186,5403,17.4,32.2,10.5,12.789009,64
4/16/2014 2:00,3870,1425,14.3,24.4,4.8,12.789145,64
4/16/2014 3:00,412,147,19.6,22.8,3.5,12.789159,64
4/16/2014 4:00,5053,1539,18.8,26.9,8.3,12.789306,64
4/16/2014 5:00,12584,3974,16.9,27.8,10.7,12.789685,64
4/16/2014 6:00,24936,8528,11.4,28.8,11.4,12.790498,64
4/16/2014 7:00,28467,9925,16.6,28.6,15.9,12.791445,64
4/16/2014 8:00,107686,33193,18.7,40.4,28.3,12.79461,64
4/16/2014 9:00,138801,39070,23.5,38.3,35.3,12.798336,64
4/16/2014 10:00,102917,36573,22.4,33,37.6,12.801824,64
4/16/2014 11:00,156311,49834,23.2,39.1,50.4,12.806577,64
4/16/2014 12:00,156967,53166,28.8,40.3,49.2,12.811647,64
4/16/2014 13:00,166609,57501,26.3,38.6,48.6,12.817131,64
4/16/2014 14:00,112691,40549,18.8,38.5,39.9,12.820998,64
4/16/2014 15:00,139122,48483,22.2,38.8,47.7,12.825622,64
4/16/2014 16:00,159977,55381,23.7,39.8,56.2,12.830903,64
4/16/2014 17:00,113412,40543,20.4,37.5,39.7,12.83477,64
4/16/2014 18:00,91370,28157,21.6,29.5,32.2,12.837455,64
4/16/2014 19:00,146992,48433,26.5,31.1,45.2,12.842074,64
4/16/2014 20:00,125062,42863,20,35.7,40.5,12.846162,64
4/16/2014 21:00,147766,49165,26.3,39.2,48.3,12.85085,64
4/16/2014 22:00,124049,40661,25.9,40.9,38.9,12.854728,64
4/16/2014 23:00,65010,18853,20.8,35.5,23.9,12.856526,64
4/17/2014 0:00,42073,13505,16.3,25.4,17.7,12.857814,64
4/17/2014 1:00,14719,4792,14.7,27.6,9.8,12.858271,64
4/17/2014 2:00,2180,790,19.1,20.8,8.5,12.858346,64
4/17/2014 3:00,575,206,16.2,31,6,12.858366,64
4/17/2014 4:00,2752,948,17.1,27.3,8.4,12.858456,64
4/17/2014 5:00,11468,3871,15.1,27.1,12.5,12.858826,64
4/17/2014 6:00,37097,12591,21.2,28,20,12.860026,64
4/17/2014 7:00,39296,13295,13.1,31.2,17.3,12.861294,64
4/17/2014 8:00,64146,21226,14.7,31.4,27.2,12.863318,64
4/17/2014 9:00,115127,39877,24.1,34.9,39.2,12.867121,64
4/17/2014 10:00,139965,43215,21.1,36.6,41.2,12.871243,64
4/17/2014 11:00,177741,59874,19.4,42,57.2,12.876953,64
4/17/2014 12:00,185056,59631,29.4,42.2,57.7,12.88264,64
4/17/2014 13:00,169398,60824,22.2,44.1,59.4,12.88844,64
4/17/2014 14:00,133662,45354,19.8,30.8,43.2,12.892766,64
4/17/2014 15:00,138589,45235,20.6,38.7,43.6,12.89708,64
4/17/2014 16:00,133583,40063,21.8,35.3,38.6,12.9009,64
4/17/2014 17:00,123185,39921,17.1,37.7,44.4,12.904707,64
4/17/2014 18:00,106279,36256,17.7,30.7,32.8,12.908165,64
4/17/2014 19:00,118114,37587,24.3,36.5,35,12.91175,64
4/17/2014 20:00,142158,44740,17.3,35.4,45.8,12.916016,64
4/17/2014 21:00,164877,54269,20.4,43,50.2,12.921192,64
4/17/2014 22:00,135781,44306,16.5,42.4,43.1,12.925417,64
4/17/2014 23:00,70071,23441,22.2,35.7,25.5,12.927653,64
4/18/2014 0:00,41155,15291,11.9,35.4,21.3,12.929111,64
4/18/2014 1:00,17985,6437,15.4,28.6,9.6,12.929725,64
4/18/2014 2:00,4900,1531,15.9,24,7.7,12.929871,64
4/18/2014 3:00,617,229,11.7,23.8,4,12.929893,64
4/18/2014 4:00,2652,821,13.8,26.1,7,12.929971,64
4/18/2014 5:00,9653,3489,22.7,23.9,8.2,12.930304,64
4/18/2014 6:00,17457,5886,13.8,27.9,14.3,12.930865,64
4/18/2014 7:00,55196,17792,19.7,28.4,17.6,12.932562,64
4/18/2014 8:00,94770,32248,20.5,32,34.4,12.935637,64
4/18/2014 9:00,85249,33925,25.7,35,39.4,12.938872,64
4/18/2014 10:00,182242,60852,27.8,42.7,51.8,12.944676,64
4/18/2014 11:00,163728,52715,20.2,42,51.2,12.949703,64
4/18/2014 12:00,121526,38226,25.7,34.5,38.2,12.953349,64
4/18/2014 13:00,128512,43004,22,35.6,38,12.95745,64
4/18/2014 14:00,149665,54839,21.5,41.6,47.3,12.96268,64
4/18/2014 15:00,147990,51118,22.6,38.5,47.4,12.967555,64
4/18/2014 16:00,130850,40613,18.9,39.5,39.5,12.971428,64
4/18/2014 17:00,74592,25688,22.7,37.2,28.9,12.973878,64
4/18/2014 18:00,139581,49409,19.7,41.7,48.4,12.97859,64
4/18/2014 19:00,123994,42580,18.3,39.2,43.2,12.98265,64
4/18/2014 20:00,101025,35147,25.7,31.2,35.4,12.986002,64
4/18/2014 21:00,153900,47006,25.1,33.7,46.1,12.990485,64
4/18/2014 22:00,95129,35739,25,34.6,32.1,12.993893,64
4/18/2014 23:00,57117,21293,19.9,23.2,25.1,12.995924,64
4/19/2014 0:00,36479,12749,15.1,24.7,19,12.99714,64
4/19/2014 1:00,21870,7224,15.3,30.7,14.1,12.997829,64
4/19/2014 2:00,4501,1522,14.1,22.6,8.5,12.997974,64
4/19/2014 3:00,799,299,15.2,23.1,7.9,12.998002,64
4/19/2014 4:00,3564,1312,14.7,25.4,10.3,12.998128,64
4/19/2014 5:00,11206,3807,18.6,26.8,10,12.998491,64
4/19/2014 6:00,39411,12495,22.4,32.1,18.3,12.999682,64
4/19/2014 7:00,37164,11426,16.2,32.7,19.3,13.000772,64
4/19/2014 8:00,51750,15679,15.2,26,19.3,13.002267,64
4/19/2014 9:00,63084,22371,17.7,31.2,26.3,13.004401,64
4/19/2014 10:00,138776,40754,16.6,39.5,38.2,13.008287,64
4/19/2014 11:00,166114,54522,23.4,41.9,51.2,13.013487,64
4/19/2014 12:00,137510,44641,24.6,37.1,42,13.017744,64
4/19/2014 13:00,155566,47415,27.5,34.2,45,13.022266,64
4/19/2014 14:00,105493,33982,21.4,36.3,39.9,13.025507,64
4/19/2014 15:00,132506,42114,22.5,34.8,43.3,13.029523,64
4/19/2014 16:00,95503,35413,22.6,36.7,38,13.0329,64
4/19/2014 17:00,76028,25792,17,33.1,25.5,13.03536,64
4/19/2014 18:00,70997,22997,24.3,29.5,29.1,13.037553,64
4/19/2014 19:00,79552,28604,16.2,38.5,28.4,13.040281,64
4/19/2014 20:00,109236,34589,13.3,33.5,35.3,13.04358,64
4/19/2014 21:00,82517,28530,18.6,33.2,26.3,13.046301,64
4/19/2014 22:00,61247,20922,15.4,33.9,23.7,13.048296,64
4/19/2014 23:00,43196,15084,15.9,33.1,18.5,13.049735,64
4/20/2014 0:00,42804,14275,24,24.9,13.5,13.051096,64
4/20/2014 1:00,16623,6169,18.7,25.9,15.3,13.051684,64
4/20/2014 2:00,4927,1698,13.2,25.2,6,13.051846,64
4/20/2014 3:00,1272,403,9.6,30.7,4.3,13.051885,64
4/20/2014 4:00,2813,1032,17.3,26.6,5.7,13.051983,64
4/20/2014 5:00,3753,1250,13.4,26.9,6.8,13.052102,64
4/20/2014 6:00,6856,2166,11,28.4,10.1,13.052309,64
4/20/2014 7:00,33170,10868,17.3,29.7,13.6,13.053345,64
4/20/2014 8:00,29931,10601,23.5,31.8,20.8,13.054356,64
4/20/2014 9:00,77622,24065,17.6,32.9,30.2,13.056651,64
4/20/2014 10:00,114043,36923,14.6,34.2,35.5,13.060172,64
4/20/2014 11:00,123663,44459,24.6,35.4,48.7,13.064412,64
4/20/2014 12:00,146908,46631,26.3,38.2,44.8,13.06886,64
4/20/2014 13:00,116756,40154,16.2,33.6,35.7,13.072689,64
4/20/2014 14:00,92654,32084,22.1,32.4,33.4,13.075749,64
4/20/2014 15:00,119569,45397,29.5,35.5,45.5,13.080078,64
4/20/2014 16:00,90836,30122,17.9,32.7,30.7,13.082951,64
4/20/2014 17:00,102716,33508,21,33.8,33,13.086146,64
4/20/2014 18:00,88856,33361,17.4,35.4,31.4,13.089328,64
4/20/2014 19:00,96326,36097,23.3,29.5,39.1,13.09277,64
4/20/2014 20:00,124057,45580,23.2,33.6,47.5,13.097117,64
4/20/2014 21:00,121292,42481,19.8,39.8,42.4,13.101168,64
4/20/2014 22:00,124933,35910,24.6,37.4,39.5,13.104593,64
4/20/2014 23:00,69782,21611,16.3,29,22.5,13.106654,64
4/21/2014 0:00,38794,12513,18.5,26.3,15,13.107847,64
4/21/2014 1:00,21051,6726,18.6,29.2,11.9,13.108489,64
4/21/2014 2:00,2847,928,11.1,22.4,7.4,13.108577,64
4/21/2014 3:00,550,191,10.8,29.4,9.4,13.108596,64
4/21/2014 4:00,5530,1810,18.3,25.9,10.2,13.108768,64
4/21/2014 5:00,8586,2958,17.8,27.2,6.8,13.10905,64
4/21/2014 6:00,24710,7854,17.8,29.3,16.4,13.109799,64
4/21/2014 7:00,66865,22927,17.5,36.5,24.9,13.111986,64
4/21/2014 8:00,65649,20910,20.6,30.5,24.3,13.11398,64
4/21/2014 9:00,130247,46031,22.2,36,45,13.11837,64
4/21/2014 10:00,144367,51518,23.6,35.3,49.6,13.123283,64
4/21/2014 11:00,155681,53871,20.8,43.6,52.3,13.12842,64
4/21/2014 12:00,198522,61473,20.4,37.3,57.7,13.134283,64
4/21/2014 13:00,217454,65765,24,46.2,63.3,13.140555,64
4/21/2014 14:00,181867,57900,22.8,42,52.5,13.146077,64
4/21/2014 15:00,128662,41379,22.3,33.7,40.5,13.150023,64
4/21/2014 16:00,141849,43968,20.5,35.9,41.2,13.154216,64
4/21/2014 17:00,158679,53914,24.3,39.4,51.1,13.159357,64
4/21/2014 18:00,126532,47235,20.9,34.1,48.2,13.163862,64
4/21/2014 19:00,196616,58889,29.7,43.2,54.6,13.169478,64
4/21/2014 20:00,185375,55314,24.1,44.4,55.5,13.174753,64
4/21/2014 21:00,165093,55249,29.2,42.3,52,13.180022,64
4/21/2014 22:00,159950,49985,24,39.1,47.3,13.184789,64
4/21/2014 23:00,79138,27185,14.9,31.8,31.1,13.187382,64
4/22/2014 0:00,43717,15076,17.6,28.2,20.5,13.18882,64
4/22/2014 1:00,20176,7099,18.2,37.3,16.5,13.189497,64
4/22/2014 2:00,3983,1265,8.6,23.4,8,13.189617,64
4/22/2014 3:00,1135,339,16.1,26.2,7.8,13.18965,64
4/22/2014 4:00,3784,1229,17.3,19.5,6.3,13.189767,64
4/22/2014 5:00,18633,6530,18.8,26.7,13.5,13.19039,64
